Date / Time,Temperature [C],DissolvedOxygen [mg/l],Turbidity [NTU],pH [Units],OxidationReductionPotential [mV ],SpecificConductivity [µs/cm]
3/12/2015 12:01:00,10.61,11.84,1.1,8.17,613,975
3/12/2015 12:06:00,10.65,11.83,1.2,8.18,613,973
3/12/2015 12:11:00,10.7,11.79,1.2,8.18,613,972
3/12/2015 12:16:00,10.75,11.81,1.1,8.19,612,972
3/12/2015 12:21:00,10.78,11.81,1.1,8.19,612,972
3/12/2015 12:26:00,10.83,11.82,1.1,8.21,612,971
3/12/2015 12:31:00,10.87,11.86,1.2,8.19,612,970
3/12/2015 12:36:00,10.91,11.87,1.1,8.19,611,971
3/12/2015 12:41:00,10.95,11.84,1.1,8.2,611,970
3/12/2015 12:46:00,10.98,11.85,1.1,8.2,610,969
3/12/2015 12:51:00,11.05,11.84,1.1,8.21,610,972
3/12/2015 12:56:00,11.12,11.82,1.8,8.22,609,967
3/12/2015 13:01:00,11.2,11.81,1.9,8.22,609,970
3/12/2015 13:06:00,11.26,11.78,1.8,8.22,609,968
3/12/2015 13:11:00,11.31,11.77,1.6,8.23,608,969
3/12/2015 13:16:00,11.38,11.77,1.5,8.23,608,966
3/12/2015 13:21:00,11.44,11.78,1.4,8.23,608,967
3/12/2015 13:26:00,11.5,11.76,1.4,8.24,607,966
3/12/2015 13:31:00,11.55,11.75,1.3,8.24,607,967
3/12/2015 13:36:00,11.59,11.77,1.3,8.24,607,965
3/12/2015 13:41:00,11.63,11.74,1.6,8.24,607,964
3/12/2015 13:46:00,11.67,11.75,1.4,8.25,606,966
3/12/2015 13:51:00,11.72,11.75,1.5,8.25,606,965
3/12/2015 13:56:00,11.77,11.73,1.5,8.25,606,965
3/12/2015 14:01:00,11.81,11.77,1.5,8.25,606,964
3/12/2015 14:06:00,11.83,11.74,1.6,8.25,605,965
3/12/2015 14:11:00,11.85,11.71,2.2,8.25,605,964
3/12/2015 14:16:00,11.85,11.73,3.2,8.25,605,963
3/12/2015 14:21:00,11.85,11.73,4.7,8.26,605,963
3/12/2015 14:26:00,11.85,11.76,6,8.25,605,962
3/12/2015 14:31:00,11.85,11.74,7.4,8.25,605,960
3/12/2015 14:36:00,11.87,11.76,8.4,8.25,605,961
3/12/2015 14:41:00,11.89,11.77,9.2,8.24,605,960
3/12/2015 14:46:00,11.89,11.73,9.5,8.25,605,959
3/12/2015 14:51:00,11.91,11.76,8.9,8.25,604,959
3/12/2015 14:56:00,11.93,11.74,8.5,8.25,604,961
3/12/2015 15:01:00,11.95,11.72,7.8,8.26,604,961
3/12/2015 15:06:00,11.96,11.74,6.9,8.25,604,961
3/12/2015 15:11:00,11.99,11.71,5.8,8.25,604,962
3/12/2015 15:16:00,12.01,11.67,4.9,8.25,604,964
3/12/2015 15:21:00,12.03,11.65,4.4,8.24,604,962
3/12/2015 15:26:00,12.05,11.64,3.9,8.24,604,969
3/12/2015 15:31:00,12.07,11.64,3.6,8.24,604,968
3/12/2015 15:36:00,12.1,11.6,3.3,8.24,604,963
3/12/2015 15:41:00,12.12,11.57,3.1,8.24,604,963
3/12/2015 15:46:00,12.15,11.6,2.6,8.23,604,962
3/12/2015 15:51:00,12.18,11.52,2.6,8.23,605,964
3/12/2015 15:56:00,12.2,11.56,2.5,8.23,605,963
3/12/2015 16:01:00,12.21,11.52,2.3,8.23,605,963
3/12/2015 16:06:00,12.24,11.48,2.1,8.23,605,964
3/12/2015 16:11:00,12.25,11.5,1.9,8.23,605,964
3/12/2015 16:16:00,12.26,11.47,1.8,8.22,605,964
3/12/2015 16:21:00,12.28,11.45,1.8,8.22,605,963
3/12/2015 16:26:00,12.29,11.42,1.7,8.22,606,964
3/12/2015 16:31:00,12.3,11.42,1.6,8.21,606,965
3/12/2015 16:36:00,12.31,11.38,1.6,8.21,606,963
3/12/2015 16:41:00,12.31,11.36,1.6,8.21,606,963
3/12/2015 16:46:00,12.31,11.34,1.8,8.21,606,963
3/12/2015 16:51:00,12.31,11.34,1.9,8.21,606,962
3/12/2015 16:56:00,12.31,11.29,1.9,8.21,606,963
3/12/2015 17:01:00,12.3,11.31,1.9,8.2,607,962
3/12/2015 17:06:00,12.29,11.26,1.9,8.2,607,967
3/12/2015 17:11:00,12.28,11.28,1.9,8.2,607,961
3/12/2015 17:16:00,12.25,11.25,1.8,8.2,607,964
3/12/2015 17:21:00,12.25,11.24,1.6,8.19,607,965
3/12/2015 17:26:00,12.21,11.23,1.5,8.19,608,960
3/12/2015 17:31:00,12.18,11.19,1.5,8.19,608,961
3/12/2015 17:36:00,12.16,11.2,1.4,8.19,608,961
3/12/2015 17:41:00,12.14,11.18,1.3,8.18,609,962
3/12/2015 17:46:00,12.1,11.15,1.4,8.18,609,961
3/12/2015 17:51:00,12.07,11.14,1.2,8.18,609,960
3/12/2015 17:56:00,12.04,11.13,1.2,8.18,609,962
3/12/2015 18:01:00,12,11.12,1.2,8.18,610,961
3/12/2015 18:06:00,11.96,11.08,1.2,8.17,610,961
3/12/2015 18:11:00,11.92,11.06,1.2,8.16,611,961
3/12/2015 18:16:00,11.89,11.03,1.3,8.16,611,961
3/12/2015 18:21:00,11.86,11,1.3,8.16,611,961
3/12/2015 18:26:00,11.83,10.96,1.3,8.15,611,959
3/12/2015 18:31:00,11.8,10.97,1.2,8.15,612,960
3/12/2015 18:36:00,11.77,10.98,1.1,8.15,612,962
3/12/2015 18:41:00,11.75,10.96,1.2,8.14,612,961
3/12/2015 18:46:00,11.73,10.95,0.9,8.14,613,962
3/12/2015 18:51:00,11.72,10.91,1,8.14,613,961
3/12/2015 18:56:00,11.69,10.92,1.2,8.14,613,961
3/12/2015 19:01:00,11.68,10.9,1.2,8.13,614,960
3/12/2015 19:06:00,11.66,10.84,1.1,8.13,614,960
3/12/2015 19:11:00,11.64,10.84,1.1,8.13,614,961
3/12/2015 19:16:00,11.62,10.83,1.1,8.12,614,961
3/12/2015 19:21:00,11.57,10.79,6.8,8.12,615,959
3/12/2015 19:26:00,11.54,10.72,10.2,8.12,615,958
3/12/2015 19:31:00,11.52,10.66,7.9,8.11,615,962
3/12/2015 19:36:00,11.5,10.68,5.1,8.11,615,966
3/12/2015 19:41:00,11.48,10.69,3.2,8.11,615,960
3/12/2015 19:46:00,11.46,10.7,1.6,8.1,616,962
3/12/2015 19:51:00,11.44,10.7,1.3,8.1,616,962
3/12/2015 19:56:00,11.42,10.67,1.2,8.1,616,962
3/12/2015 20:01:00,11.4,10.68,1.3,8.1,616,962
3/12/2015 20:06:00,11.37,10.67,1.3,8.1,617,961
3/12/2015 20:11:00,11.34,10.65,1.3,8.09,617,961
3/12/2015 20:16:00,11.33,10.68,1.3,8.09,617,962
3/12/2015 20:21:00,11.3,10.66,1.4,8.08,617,960
3/12/2015 20:26:00,11.28,10.63,1.8,8.08,618,966
3/12/2015 20:31:00,11.26,10.67,2.2,8.08,618,960
3/12/2015 20:36:00,11.24,10.65,2.3,8.09,618,960
3/12/2015 20:41:00,11.23,10.66,2,8.08,618,962
3/12/2015 20:46:00,11.21,10.67,0.9,8.08,618,962
3/12/2015 20:51:00,11.19,10.68,0.9,8.08,618,962
3/12/2015 20:56:00,11.17,10.7,0.7,8.08,619,961
3/12/2015 21:01:00,11.16,10.69,0.5,8.08,619,962
3/12/2015 21:06:00,11.14,10.66,0.4,8.08,619,961
3/12/2015 21:11:00,11.12,10.7,0.4,8.08,619,962
3/12/2015 21:16:00,11.11,10.72,0.3,8.07,619,956
3/12/2015 21:21:00,11.09,10.72,0.3,8.07,619,949
3/12/2015 21:26:00,11.08,10.68,0.4,8.07,619,961
3/12/2015 21:31:00,11.06,10.71,0.4,8.07,620,956
3/12/2015 21:36:00,11.04,10.73,0.6,8.07,620,961
3/12/2015 21:41:00,11.03,10.67,0.5,8.07,620,961
3/12/2015 21:46:00,11.01,10.71,0.6,8.07,620,962
3/12/2015 21:51:00,10.99,10.69,0.7,8.07,620,960
3/12/2015 21:56:00,10.98,10.73,0.6,8.07,620,959
3/12/2015 22:01:00,10.96,10.73,0.6,8.07,620,960
3/12/2015 22:06:00,10.94,10.76,0.6,8.07,620,960
3/12/2015 22:11:00,10.92,10.74,0.6,8.07,620,961
3/12/2015 22:16:00,10.9,10.74,0.6,8.07,621,960
3/12/2015 22:21:00,10.88,10.75,0.7,8.07,621,960
3/12/2015 22:26:00,10.86,10.73,0.7,8.07,621,962
3/12/2015 22:31:00,10.85,10.77,0.9,8.08,621,964
3/12/2015 22:36:00,10.85,10.76,1,8.08,620,962
3/12/2015 22:41:00,10.86,10.75,1.1,8.08,620,963
3/12/2015 22:46:00,10.86,10.8,0.9,8.08,620,961
3/12/2015 22:51:00,10.86,10.79,1.5,8.08,620,961
3/12/2015 22:56:00,10.85,10.8,1.2,8.08,620,962
3/12/2015 23:01:00,10.84,10.76,1,8.09,620,959
3/12/2015 23:06:00,10.84,10.77,1,8.08,621,960
3/12/2015 23:11:00,10.8,10.77,0.9,8.08,621,960
3/12/2015 23:16:00,10.76,10.77,1.1,8.07,621,959
3/12/2015 23:21:00,10.72,10.81,1.4,8.07,621,960
3/12/2015 23:26:00,10.69,10.78,1.5,8.07,622,958
3/12/2015 23:31:00,10.66,10.85,1.7,8.07,622,959
3/12/2015 23:36:00,10.64,10.83,1.7,8.07,622,959
3/12/2015 23:41:00,10.62,10.85,1.5,8.07,622,959
3/12/2015 23:46:00,10.6,10.83,0.9,8.07,622,959
3/12/2015 23:51:00,10.59,10.89,1.2,8.07,622,960
3/12/2015 23:56:00,10.58,10.86,1.4,8.06,622,960
3/13/2015 00:01:00,10.57,10.87,1.7,8.06,622,959
3/13/2015 00:06:00,10.56,10.87,1.7,8.06,622,959
3/13/2015 00:11:00,10.56,10.86,1.6,8.06,622,958
3/13/2015 00:16:00,10.55,10.89,1.4,8.07,622,960
3/13/2015 00:21:00,10.54,10.88,1.4,8.02,622,958
3/13/2015 00:26:00,10.53,10.84,1.3,8.07,622,957
3/13/2015 00:31:00,10.54,10.89,1.3,8.07,622,960
3/13/2015 00:36:00,10.56,10.89,1.2,8.08,622,961
3/13/2015 00:41:00,10.58,10.89,1.2,8.08,622,960
3/13/2015 00:46:00,10.59,10.84,1,8.08,622,958
3/13/2015 00:51:00,10.6,10.88,1,8.08,622,958
3/13/2015 00:56:00,10.6,10.84,1,8.08,622,959
3/13/2015 01:01:00,10.58,10.86,0.8,8.08,622,958
3/13/2015 01:06:00,10.54,10.86,1,8.07,622,956
3/13/2015 01:11:00,10.51,10.89,1.3,8.07,622,958
3/13/2015 01:16:00,10.48,10.91,2.6,8.07,622,957
3/13/2015 01:21:00,10.47,10.87,2.7,8.07,622,958
3/13/2015 01:26:00,10.45,10.87,2.6,8.06,623,957
3/13/2015 01:31:00,10.44,10.91,2.5,8.07,623,957
3/13/2015 01:36:00,10.43,10.92,2.3,8.07,623,956
3/13/2015 01:41:00,10.42,10.91,3.2,8.07,623,956
3/13/2015 01:46:00,10.41,10.91,1.6,8.08,623,956
3/13/2015 01:51:00,10.4,10.93,1.3,8.07,623,955
3/13/2015 01:56:00,10.39,10.91,1.2,8.07,623,957
3/13/2015 02:01:00,10.39,10.93,1.1,8.07,623,956
3/13/2015 02:06:00,10.38,10.91,1.1,8.07,623,958
3/13/2015 02:11:00,10.37,10.92,0.9,8.07,623,957
3/13/2015 02:16:00,10.36,10.92,0.9,8.07,623,956
3/13/2015 02:21:00,10.36,10.93,0.9,8.07,623,957
3/13/2015 02:26:00,10.36,10.94,0.9,8.07,623,956
3/13/2015 02:31:00,10.35,10.94,1,8.08,623,957
3/13/2015 02:36:00,10.34,10.93,0.8,8.07,623,956
3/13/2015 02:41:00,10.33,10.96,0.9,8.07,623,955
3/13/2015 02:46:00,10.31,10.92,0.9,8.08,623,956
3/13/2015 02:51:00,10.31,10.93,0.8,8.07,623,956
3/13/2015 02:56:00,10.3,10.94,0.7,8.08,623,955
3/13/2015 03:01:00,10.29,10.96,0.6,8.08,623,956
3/13/2015 03:06:00,10.29,10.96,0.6,8.07,623,955
3/13/2015 03:11:00,10.28,10.92,0.6,8.05,623,956
3/13/2015 03:16:00,10.27,10.93,0.5,8.08,623,954
3/13/2015 03:21:00,10.27,10.93,0.7,8.07,623,953
3/13/2015 03:26:00,10.27,10.97,0.7,8.08,623,955
3/13/2015 03:31:00,10.26,10.96,0.7,8.07,623,954
3/13/2015 03:36:00,10.24,10.95,0.8,8.07,623,954
3/13/2015 03:41:00,10.24,10.99,0.8,8.08,623,953
3/13/2015 03:46:00,10.24,10.94,0.7,8.07,623,954
3/13/2015 03:51:00,10.24,10.97,0.6,8.09,623,953
3/13/2015 03:56:00,10.24,10.97,0.6,8.07,623,954
3/13/2015 04:01:00,10.23,10.94,0.6,8.07,623,953
3/13/2015 04:06:00,10.23,10.99,0.7,8.07,623,954
3/13/2015 04:11:00,10.23,10.97,0.7,8.07,623,955
3/13/2015 04:16:00,10.23,10.96,0.7,8.07,623,954
3/13/2015 04:21:00,10.22,10.99,0.4,8.08,623,954
3/13/2015 04:26:00,10.22,10.97,0.4,8.07,623,955
3/13/2015 04:31:00,10.22,10.92,0.4,8.07,623,954
3/13/2015 04:36:00,10.21,10.97,0.3,8.08,623,954
3/13/2015 04:41:00,10.2,10.97,0.3,8.08,623,953
3/13/2015 04:46:00,10.2,10.9,0.2,8.08,623,955
3/13/2015 04:51:00,10.2,10.98,0.4,8.08,623,953
3/13/2015 04:56:00,10.19,10.99,0.4,8.07,623,952
3/13/2015 05:01:00,10.19,10.98,0.4,8.08,623,954
3/13/2015 05:06:00,10.19,10.98,0.4,8.08,623,955
3/13/2015 05:11:00,10.19,10.95,0.4,8.08,623,954
3/13/2015 05:16:00,10.18,10.99,0.4,8.08,623,952
3/13/2015 05:21:00,10.17,10.96,0.6,8.08,623,952
3/13/2015 05:26:00,10.16,10.96,1.1,8.04,623,954
3/13/2015 05:31:00,10.15,10.98,1.2,8.08,623,953
3/13/2015 05:36:00,10.15,10.99,1,8.08,623,952
3/13/2015 05:41:00,10.15,11,1.2,8.08,623,953
3/13/2015 05:46:00,10.14,10.99,2.9,8.08,623,952
3/13/2015 05:51:00,10.13,11,3.7,8.08,623,954
3/13/2015 05:56:00,10.13,10.99,3.3,8.08,623,954
3/13/2015 06:01:00,10.12,10.95,2.7,8.08,623,953
3/13/2015 06:06:00,10.12,10.99,1.9,8.08,623,951
3/13/2015 06:11:00,10.12,10.99,1.3,8.08,623,951
3/13/2015 06:16:00,10.11,11,0.9,8.08,623,951
3/13/2015 06:21:00,10.11,10.99,0.9,8.08,623,951
3/13/2015 06:26:00,10.1,11.06,0.9,8.08,623,945
3/13/2015 06:31:00,10.11,11.05,0.8,8.07,623,967
3/13/2015 06:36:00,10.12,10.95,1.1,8.08,623,975
3/13/2015 06:41:00,10.14,11.01,1.1,8.09,623,947
3/13/2015 06:46:00,10.16,10.98,1.6,8.09,622,930
3/13/2015 06:51:00,10.18,10.96,1.9,8.09,622,951
3/13/2015 06:56:00,10.19,10.96,1.6,8.09,622,950
3/13/2015 07:01:00,10.2,10.96,1.4,8.09,622,950
3/13/2015 07:06:00,10.2,11.01,1.2,8.09,622,951
3/13/2015 07:11:00,10.2,10.97,0.8,8.09,622,950
3/13/2015 07:16:00,10.2,10.99,1.3,8.09,622,954
3/13/2015 07:21:00,10.17,10.98,1.6,8.09,623,955
3/13/2015 07:26:00,10.13,10.99,1.4,8.09,623,948
3/13/2015 07:31:00,10.09,11.01,1.3,8.08,623,946
3/13/2015 07:36:00,10.08,11.03,1.2,8.08,623,944
3/13/2015 07:41:00,10.08,11.03,1,8.08,623,945
3/13/2015 07:46:00,10.07,11.04,0.7,8.08,623,946
3/13/2015 07:51:00,10.07,11.02,0.7,8.08,623,973
3/13/2015 07:56:00,10.06,10.96,1.1,8.07,624,938
3/13/2015 08:01:00,10.05,11.04,1.1,8.08,623,926
3/13/2015 08:06:00,10.04,11.04,0.8,8.08,623,952
3/13/2015 08:11:00,10.03,11.02,0.5,8.08,623,952
3/13/2015 08:16:00,10.02,11.05,0.4,8.08,623,944
3/13/2015 08:21:00,10.02,11.05,0.4,8.08,623,963
3/13/2015 08:26:00,10.03,11.09,0.4,8.09,623,933
3/13/2015 08:31:00,10.02,11.1,1.5,8.1,623,965
3/13/2015 08:36:00,10.01,11.12,1.9,8.09,623,959
3/13/2015 08:41:00,10,11.1,3.3,8.09,623,933
3/13/2015 08:46:00,10,11.13,0.5,8.1,623,962
3/13/2015 08:51:00,10,11.22,0.6,8.09,623,934
3/13/2015 08:56:00,10.01,11.19,0.4,8.1,623,944
3/13/2015 09:01:00,10.01,11.26,0.3,8.1,623,953
3/13/2015 09:06:00,10.01,11.25,0.2,8.1,622,952
3/13/2015 09:11:00,10,11.3,0.2,8.11,622,949
3/13/2015 09:16:00,9.99,11.31,0.1,8.11,622,947
3/13/2015 09:21:00,10,11.33,0,8.11,622,948
3/13/2015 09:26:00,10.01,11.37,0,8.11,622,949
3/13/2015 09:31:00,10.02,11.4,0,8.12,621,949
3/13/2015 09:36:00,10.03,11.42,0,8.12,621,949
3/13/2015 09:41:00,10.03,11.46,0,8.13,621,947
3/13/2015 09:46:00,10.02,11.52,0,8.13,621,947
3/13/2015 09:51:00,10.01,11.52,0,8.13,620,949
3/13/2015 09:56:00,10.01,11.54,0,8.13,620,947
3/13/2015 10:01:00,10.03,11.58,0,8.14,620,948
3/13/2015 10:06:00,10.05,11.58,2.1,8.14,620,948
3/13/2015 10:11:00,10.07,11.57,2.3,8.13,620,949
3/13/2015 10:16:00,10.08,11.63,1.6,8.15,619,948
3/13/2015 10:21:00,10.07,11.6,0.8,8.15,619,947
3/13/2015 10:26:00,10.06,11.63,0.4,8.16,619,947
3/13/2015 10:31:00,10.08,11.63,0.1,8.16,619,947
3/13/2015 10:36:00,10.1,11.71,0.1,8.16,619,946
3/13/2015 10:41:00,10.11,11.71,0,8.16,619,946
3/13/2015 10:46:00,10.11,11.68,0.3,8.16,619,946
3/13/2015 10:51:00,10.11,11.67,0.1,8.16,619,947
3/13/2015 10:56:00,10.1,11.71,0.3,8.16,619,946
3/13/2015 11:01:00,10.1,11.73,0.3,8.17,618,945
3/13/2015 11:06:00,10.12,11.8,0.4,8.17,618,945
3/13/2015 11:11:00,10.15,11.79,0.3,8.17,618,945
3/13/2015 11:16:00,10.17,11.82,0.3,8.18,618,946
3/13/2015 11:21:00,10.2,11.77,0.3,8.18,618,946
3/13/2015 11:26:00,10.23,11.84,0.1,8.18,617,945
3/13/2015 11:31:00,10.24,11.87,0,8.19,617,945
3/13/2015 11:36:00,10.24,11.89,0.1,8.16,617,945
3/13/2015 11:41:00,10.25,11.9,0.2,8.2,616,947
3/13/2015 11:46:00,10.28,11.85,0.6,8.21,616,944
3/13/2015 11:51:00,10.33,11.86,0.2,8.21,616,943
3/13/2015 11:56:00,10.38,11.84,0.2,8.21,615,943
3/13/2015 12:01:00,10.39,11.9,0.3,8.22,615,945
3/13/2015 12:06:00,10.39,11.89,0.2,8.22,615,940
3/13/2015 12:11:00,10.36,11.89,0.1,8.21,615,941
3/13/2015 12:16:00,10.34,11.91,0.1,8.22,615,943
3/13/2015 12:21:00,10.35,11.91,0,8.21,615,940
3/13/2015 12:26:00,10.37,11.96,0,8.21,615,941
3/13/2015 12:31:00,10.38,11.95,0,8.22,615,941
3/13/2015 12:36:00,10.39,11.92,0.1,8.22,615,941
3/13/2015 12:41:00,10.39,11.91,0.1,8.22,615,942
3/13/2015 12:46:00,10.39,11.89,0,8.22,615,940
3/13/2015 12:51:00,10.39,11.88,0,8.22,615,940
3/13/2015 12:56:00,10.38,11.94,0.1,8.22,615,942
3/13/2015 13:01:00,10.38,11.93,0.1,8.22,615,941
3/13/2015 13:06:00,10.37,11.85,0.2,8.22,615,941
3/13/2015 13:11:00,10.38,11.82,0.2,8.21,615,940
3/13/2015 13:16:00,10.36,11.85,0.2,8.21,615,941
3/13/2015 13:21:00,10.36,11.82,0.2,8.21,615,942
3/13/2015 13:26:00,10.36,11.8,0.2,8.21,615,941
3/13/2015 13:31:00,10.37,11.82,0.1,8.16,615,940
3/13/2015 13:36:00,10.38,11.78,0.1,8.21,615,940
3/13/2015 13:41:00,10.38,11.76,0,8.21,615,941
3/13/2015 13:46:00,10.38,11.78,0,8.21,615,941
3/13/2015 13:51:00,10.36,11.79,0,8.21,615,940
3/13/2015 13:56:00,10.35,11.77,0,8.21,615,941
3/13/2015 14:01:00,10.34,11.75,0.1,8.21,615,942
3/13/2015 14:06:00,10.35,11.75,0.1,8.21,615,941
3/13/2015 14:11:00,10.37,11.76,0.1,8.21,615,941
3/13/2015 14:16:00,10.39,11.78,0.3,8.22,615,940
3/13/2015 14:21:00,10.4,11.72,0.4,8.2,615,942
3/13/2015 14:26:00,10.42,11.73,0.6,8.21,615,943
3/13/2015 14:31:00,10.45,11.77,0.6,8.22,615,943
3/13/2015 14:36:00,10.47,11.71,0.6,8.22,615,940
3/13/2015 14:41:00,10.5,11.76,0.5,8.22,614,942
3/13/2015 14:46:00,10.52,11.71,0.4,8.22,614,942
3/13/2015 14:51:00,10.53,11.73,0.5,8.22,614,941
3/13/2015 14:56:00,10.53,11.76,0.5,8.23,614,940
3/13/2015 15:01:00,10.49,11.74,0.3,8.22,614,940
3/13/2015 15:06:00,10.47,11.76,0.1,8.22,615,940
3/13/2015 15:11:00,10.46,11.78,0.1,8.22,615,939
3/13/2015 15:16:00,10.46,11.75,0.1,8.21,615,939
3/13/2015 15:21:00,10.45,11.77,0.1,8.21,615,939
3/13/2015 15:26:00,10.46,11.73,0.2,8.21,615,940
3/13/2015 15:31:00,10.46,11.75,0.2,8.21,615,939
3/13/2015 15:36:00,10.46,11.73,0.2,8.22,615,940
3/13/2015 15:41:00,10.45,11.74,0.2,8.21,615,939
3/13/2015 15:46:00,10.44,11.73,0.2,8.21,615,940
3/13/2015 15:51:00,10.43,11.7,0.3,8.21,615,940
3/13/2015 15:56:00,10.42,11.67,0.3,8.21,615,939
3/13/2015 16:01:00,10.41,11.66,0.2,8.2,615,940
3/13/2015 16:06:00,10.39,11.68,0.1,8.2,615,939
3/13/2015 16:11:00,10.38,11.67,0.1,8.2,615,939
3/13/2015 16:16:00,10.36,11.62,0.1,8.2,615,941
3/13/2015 16:21:00,10.36,11.63,0.1,8.2,616,941
3/13/2015 16:26:00,10.36,11.65,0.1,8.2,616,941
3/13/2015 16:31:00,10.36,11.6,0,8.17,616,939
3/13/2015 16:36:00,10.35,11.57,0,8.19,616,939
3/13/2015 16:41:00,10.34,11.61,0.1,8.19,616,939
3/13/2015 16:46:00,10.34,11.58,0.2,8.19,616,938
3/13/2015 16:51:00,10.33,11.6,0.2,8.19,616,939
3/13/2015 16:56:00,10.33,11.58,0.3,8.19,616,938
3/13/2015 17:01:00,10.33,11.56,0.4,8.19,616,940
3/13/2015 17:06:00,10.33,11.55,0.6,8.19,616,938
3/13/2015 17:11:00,10.32,11.51,0.6,8.18,616,938
3/13/2015 17:16:00,10.32,11.52,0.6,8.18,617,937
3/13/2015 17:21:00,10.3,11.46,10.6,8.18,616,948
3/13/2015 17:26:00,10.23,11.43,91.3,8.19,615,924
3/13/2015 17:31:00,10.39,11.23,74.7,8.15,613,896
3/13/2015 17:36:00,10.53,11.1,63.8,8.15,612,817
3/13/2015 17:41:00,10.34,11.28,136.7,8.16,608,812
3/13/2015 17:46:00,10.2,11.3,138.8,8.14,604,804
3/13/2015 17:51:00,10.14,11.27,161.4,8.12,601,831
3/13/2015 17:56:00,10.09,11.19,153.5,8.08,599,818
3/13/2015 18:01:00,10.02,11.22,149.2,8.06,596,832
3/13/2015 18:06:00,9.93,11.16,153.3,8.08,593,839
3/13/2015 18:11:00,9.89,11.14,141.2,8.13,589,811
3/13/2015 18:16:00,9.9,11.18,118.2,8.14,586,776
3/13/2015 18:21:00,9.86,11.19,102.5,8.12,584,748
3/13/2015 18:26:00,9.85,11.14,92,8.1,583,728
3/13/2015 18:31:00,9.8,11.11,88.7,8.07,583,711
3/13/2015 18:36:00,9.71,11.07,91.1,8.04,584,696
3/13/2015 18:41:00,9.67,11.01,95.5,8.02,585,664
3/13/2015 18:46:00,9.6,11.04,93.5,7.99,586,642
3/13/2015 18:51:00,9.55,11.07,92.7,7.98,587,632
3/13/2015 18:56:00,9.51,11.08,89.6,7.96,589,628
3/13/2015 19:01:00,9.51,11.04,81.6,7.95,590,633
3/13/2015 19:06:00,9.5,11.07,79.8,7.94,592,643
3/13/2015 19:11:00,9.48,10.99,78.3,7.93,593,649
3/13/2015 19:16:00,9.47,11.01,69.3,7.92,595,657
3/13/2015 19:21:00,9.45,10.92,68.9,7.91,597,658
3/13/2015 19:26:00,9.44,10.92,66.8,7.9,598,658
3/13/2015 19:31:00,9.42,10.93,63.8,7.89,600,651
3/13/2015 19:36:00,9.4,10.9,60.9,7.88,602,641
3/13/2015 19:41:00,9.38,10.92,57.9,7.87,604,633
3/13/2015 19:46:00,9.35,10.91,53.9,7.87,606,618
3/13/2015 19:51:00,9.36,10.98,52.5,7.86,607,593
3/13/2015 19:56:00,9.24,11.11,63.9,7.85,608,553
3/13/2015 20:01:00,9.11,11.22,71.2,7.85,609,509
3/13/2015 20:06:00,8.92,11.34,77.3,7.85,609,478
3/13/2015 20:11:00,8.79,11.38,87.4,7.83,609,464
3/13/2015 20:16:00,8.71,11.41,94.4,7.83,610,462
3/13/2015 20:21:00,8.7,11.37,97,7.84,610,473
3/13/2015 20:26:00,8.75,11.34,93.8,7.84,610,483
3/13/2015 20:31:00,8.78,11.32,85.3,7.84,610,481
3/13/2015 20:36:00,8.82,11.28,75.7,7.84,611,481
3/13/2015 20:41:00,8.83,11.26,67.9,7.83,612,491
3/13/2015 20:46:00,8.83,11.27,61.6,7.83,612,472
3/13/2015 20:51:00,8.8,11.31,63.4,7.83,613,466
3/13/2015 20:56:00,8.81,11.29,63.2,7.82,614,466
3/13/2015 21:01:00,8.84,11.25,63.4,7.84,615,481
3/13/2015 21:06:00,8.86,11.28,60.4,7.83,615,507
3/13/2015 21:11:00,8.85,11.29,56.8,7.84,616,484
3/13/2015 21:16:00,8.82,11.29,54.7,7.84,616,472
3/13/2015 21:21:00,8.77,11.36,53.5,7.83,617,467
3/13/2015 21:26:00,8.68,11.4,55.1,7.83,617,473
3/13/2015 21:31:00,8.61,11.42,60.9,7.82,617,462
3/13/2015 21:36:00,8.56,11.43,59.4,7.81,618,449
3/13/2015 21:41:00,8.54,11.41,56.9,7.81,619,453
3/13/2015 21:46:00,8.55,11.41,48.9,7.81,619,452
3/13/2015 21:51:00,8.57,11.42,47.6,7.81,619,462
3/13/2015 21:56:00,8.59,11.36,46.1,7.82,620,470
3/13/2015 22:01:00,8.65,11.36,43.9,7.82,620,477
3/13/2015 22:06:00,8.67,11.37,41.3,7.83,620,472
3/13/2015 22:11:00,8.65,11.37,40.6,7.82,620,463
3/13/2015 22:16:00,8.6,11.39,39.8,7.81,620,458
3/13/2015 22:21:00,8.57,11.43,38.6,7.81,621,467
3/13/2015 22:26:00,8.56,11.41,37.8,7.82,620,456
3/13/2015 22:31:00,8.54,11.46,38,7.81,620,462
3/13/2015 22:36:00,8.52,11.44,38,7.82,620,477
3/13/2015 22:41:00,8.51,11.48,37.2,7.81,619,474
3/13/2015 22:46:00,8.51,11.45,36.1,7.81,619,499
3/13/2015 22:51:00,8.51,11.44,36.3,7.81,620,490
3/13/2015 22:56:00,8.53,11.4,35.9,7.8,620,493
3/13/2015 23:01:00,8.54,11.35,34.9,7.8,621,495
3/13/2015 23:06:00,8.55,11.37,34.2,7.8,621,494
3/13/2015 23:11:00,8.57,11.33,33.7,7.81,622,500
3/13/2015 23:16:00,8.58,11.32,32.6,7.78,623,504
